Dropped,Sector,Parameter,Coefficient,Std Error,t-value,P-value,R-squared,Adj R-squared,F-statistic,Prob (F-statistic),RMSE
Utilities_w,Energy_w,Industrials_lr,0.18141965691171824,0.11306532067975071,1.6045561611732055,0.10859151563936749,0.3441087063151598,0.24320235344056906,2.78663697523346,0.0032800451881930077,2.895504071614868
Utilities_w,Energy_w,Real Estate_lr,-0.10649086108924116,0.04165027200193522,-2.556786689995523,0.010564397754614022,0.3441087063151598,0.24320235344056906,2.78663697523346,0.0032800451881930077,2.895504071614868
Utilities_w,Energy_w,Technology_lr,0.01296297325552315,0.054318757388831705,0.23864635125450095,0.8113798202531315,0.3441087063151598,0.24320235344056906,2.78663697523346,0.0032800451881930077,2.895504071614868
Utilities_w,Energy_w,Utilities_lr,-0.019504738563568907,0.05530580005421068,-0.3526707604708798,0.7243352823680719,0.3441087063151598,0.24320235344056906,2.78663697523346,0.0032800451881930077,2.895504071614868
Utilities_w,Energy_w,portfolio_value_ln,2.020194569195273,0.8396536996985504,2.4059854317566356,0.016128907883021088,0.3441087063151598,0.24320235344056906,2.78663697523346,0.0032800451881930077,2.895504071614868
Utilities_w,Financial Services_w,const,195.13353950724706,33.7414519135802,5.783199253162845,7.329316295495205e-09,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Basic Materials_lr,0.02021200377711252,0.09797380637507433,0.20630007677495613,0.8365565185655643,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Communication Services_lr,0.018009498562653242,0.07499382569576124,0.24014641732927575,0.8102167510199887,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Consumer Cyclical_lr,0.006697130211568342,0.11805188583129797,0.05673039582899061,0.9547599606285474,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Consumer Defensive_lr,-0.07479792265207491,0.17333829725731675,-0.4315141191276334,0.666094588643785,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Energy_lr,-0.06605784125688863,0.05026647116831496,-1.3141531466511145,0.18879467207365885,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Financial Services_lr,0.0489735415374285,0.10387768107295536,0.471453935355309,0.63731660770961,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Healthcare_lr,0.09106050026938883,0.1393474105737956,0.6534782375533632,0.5134480148275503,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Industrials_lr,-0.06706353133404397,0.18087976166122086,-0.37076304567257645,0.7108140279381635,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Real Estate_lr,0.0651731369311166,0.06666324061235913,0.9776472960576975,0.3282487967555332,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Technology_lr,-0.044798114068620165,0.09297139895589303,-0.481848338002024,0.6299136880610063,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,Utilities_lr,0.1312348396669763,0.08569080182630479,1.5314927258235866,0.1256476628512471,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
Utilities_w,Financial Services_w,portfolio_value_ln,-6.147147860839226,1.3502723385305788,-4.552524468899957,5.300599360569939e-06,0.4696338225932568,0.38803902606914253,3.158252089412225,0.0010491270713255953,5.321335666716616
